,obs_id,date,x,y,taxon.taxon_id,taxon.no_isfs,taxon_orig,municipality.name,phenology,locality_descript,specimen_type,v_co_canton,xy_precision,altitude_min,cover,md,slug
1640,11431792,2022-04-14 10:43:50,586895.89,221643.92,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta95,,BE,2.5,438.7,12.0,2022-04-14 10:43:50,glechomahederacea
1641,11431791,2022-04-14 10:44:11,586892.42,221638.31,1001230,10400.0,Ajuga reptans,Biel/Bienne,5.0,ta95,,BE,2.0,438.7,12.0,2022-04-14 10:44:11,ajugareptans
1642,11431790,2022-04-14 10:46:15,586912.34,221675.5,1070009,,Poaceae,Biel/Bienne,,ta95,,BE,3.0,439.3,16.0,2022-04-14 10:46:15,poaceae
1643,11431789,2022-04-14 10:48:53,586946.14,221713.0,1046080,413100.0,Taraxacum officinale aggr.,Biel/Bienne,5.0,ta96,,BE,3.0,439.6,13.0,2022-04-14 10:48:53,taraxacumofficinale
1644,11431788,2022-04-14 10:49:12,586946.14,221713.0,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta96,,BE,2.5,439.6,12.0,2022-04-14 10:49:12,glechomahederacea
1645,11431787,2022-04-14 10:49:44,586939.77,221705.14,1037370,336595.0,Ranunculus acris,Biel/Bienne,5.0,ta96,,BE,2.5,439.6,13.0,2022-04-14 10:49:44,ranunculusacris
1646,11431786,2022-04-14 10:50:18,586934.67,221703.1,1049380,442700.0,Veronica cf. persica,Biel/Bienne,5.0,ta96,,BE,2.5,439.6,12.0,2022-04-14 10:50:18,veronicapersica
1647,11431785,2022-04-14 10:50:44,586927.9,221698.63,1048220,432000.0,Tussilago farfara,Biel/Bienne,7.0,ta96,,BE,2.5,439.4,12.0,2022-04-14 10:50:44,tussilagofarfara
1648,11431784,2022-04-14 10:51:46,586907.29,221685.73,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta96,,BE,6.5,439.4,11.0,2022-04-14 10:51:46,alliariapetiolata
1649,11431783,2022-04-14 10:52:08,586913.51,221686.98,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,ta96,,BE,3.5,439.4,12.0,2022-04-14 10:52:08,urticadioica
1650,11431782,2022-04-14 10:54:05,586917.18,221688.28,1013640,123100.0,Crepis biennis,Biel/Bienne,4.0,ta96,D,BE,2.0,439.4,12.0,2022-04-14 10:54:05,crepisbiennis
1651,11431781,2022-04-14 10:55:02,586920.96,221693.8,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta96,,BE,2.5,439.4,12.0,2022-04-14 10:55:02,ranunculusbulbosus
1652,11431780,2022-04-14 10:55:42,586930.61,221699.13,1049820,446995.0,Vicia cf. sativa,Biel/Bienne,4.0,ta96,,BE,2.5,439.4,12.0,2022-04-14 10:55:42,viciasativa
1653,11431779,2022-04-14 10:57:20,586948.17,221709.79,1049260,441600.0,Veronica cf. filiformis,Biel/Bienne,4.0,ta96,,BE,3.0,439.6,12.0,2022-04-14 10:57:20,veronicafiliformis
1654,11431778,2022-04-14 10:57:50,586953.86,221714.46,1070009,,Poaceae,Biel/Bienne,4.0,ta96,D,BE,3.0,439.6,16.0,2022-04-14 10:57:50,poaceae
1655,11431777,2022-04-14 11:06:46,586631.88,221453.15,1040540,362800.0,Salix alba,Biel/Bienne,5.0,ta97,,BE,5.5,436.9,13.0,2022-04-14 11:06:46,salixalba
1656,11431776,2022-04-14 11:07:21,586635.95,221456.05,1046080,413100.0,Taraxacum officinale aggr.,Biel/Bienne,5.0,ta97,,BE,3.0,436.9,13.0,2022-04-14 11:07:21,taraxacumofficinale
1657,11431775,2022-04-14 11:08:30,586627.25,221457.66,1013140,119600.0,Cornus mas,Biel/Bienne,6.0,ta97,,BE,4.0,436.6,13.0,2022-04-14 11:08:30,cornus
1658,11431774,2022-04-14 11:08:47,586627.25,221457.66,1043530,390500.0,Senecio vulgaris,Biel/Bienne,5.0,ta97,,BE,4.0,436.6,12.0,2022-04-14 11:08:47,seneciovulgaris
1659,11431773,2022-04-14 11:09:18,586626.14,221455.72,1008890,78900.0,Cardamine hirsuta,Biel/Bienne,6.0,ta97,,BE,3.0,436.6,12.0,2022-04-14 11:09:18,cardaminehirsuta
1660,11431772,2022-04-14 11:09:39,586623.22,221454.87,1049380,442700.0,Veronica persica,Biel/Bienne,5.0,ta97,,BE,2.5,436.6,12.0,2022-04-14 11:09:39,veronicapersica
1661,11431771,2022-04-14 11:10:17,586617.64,221450.67,1034330,307800.0,Plantago lanceolata,Biel/Bienne,5.0,ta97,,BE,2.5,436.6,12.0,2022-04-14 11:10:17,plantagolanceolata
1662,11431770,2022-04-14 11:10:34,586617.64,221450.67,1018260,160200.0,Euphorbia helioscopia,Biel/Bienne,5.0,ta97,,BE,2.5,436.6,11.0,2022-04-14 11:10:34,euphorbiahelioscopia
1663,11431769,2022-04-14 11:11:09,586614.96,221450.14,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta97,,BE,2.0,436.6,12.0,2022-04-14 11:11:09,ranunculusbulbosus
1664,11431768,2022-04-14 11:11:38,586614.5,221450.44,1047520,426000.0,Trifolium cf. medium,Biel/Bienne,4.0,ta97,,BE,2.0,436.6,13.0,2022-04-14 11:11:38,trifoliummedium
1665,11431767,2022-04-14 11:12:08,586605.22,221447.66,1036670,330300.0,Prunus spinosa,Biel/Bienne,6.0,ta97,,BE,2.5,436.6,12.0,2022-04-14 11:12:08,prunusspinosa
1666,11431766,2022-04-14 11:12:25,586605.49,221447.08,1008720,77900.0,Capsella bursa-pastoris,Biel/Bienne,5.0,ta97,,BE,2.0,436.9,11.0,2022-04-14 11:12:25,capsellabursa-pastoris
1667,11431765,2022-04-14 11:13:05,586580.72,221434.8,1013640,123100.0,Crepis biennis,Biel/Bienne,5.0,ta97,,BE,2.5,438.0,12.0,2022-04-14 11:13:05,crepisbiennis
1668,11431764,2022-04-14 11:14:03,586579.61,221435.16,1070009,,Poaceae,Biel/Bienne,,ta97,D,BE,2.5,438.0,15.0,2022-04-14 11:14:03,poaceae
1669,11431763,2022-04-14 11:14:32,586579.4,221436.22,1022100,194000.0,Hedera helix,Biel/Bienne,2.0,ta97,,BE,3.0,438.0,12.0,2022-04-14 11:14:32,hederahelix
1670,11431762,2022-04-14 18:13:18,586518.78,219740.49,1006490,59100.0,Bellis perennis,Biel/Bienne,5.0,ta98,,BE,2.5,436.6,13.0,2022-04-14 18:13:18,bellisperennis
1671,11431761,2022-04-14 18:14:11,586522.92,219762.7,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,6.0,ta98,,BE,2.0,436.7,12.0,2022-04-14 18:14:11,taraxacumofficinale
1672,11431760,2022-04-14 18:14:26,586528.05,219765.27,1017800,156700.0,Erophila verna aggr.,Biel/Bienne,6.0,ta98,,BE,2.5,436.8,12.0,2022-04-14 18:14:26,erophilaverna
1673,11431759,2022-04-14 18:14:58,586535.56,219772.02,1008720,77900.0,Capsella bursa-pastoris,Biel/Bienne,5.0,ta98,,BE,2.5,436.8,12.0,2022-04-14 18:14:58,capsellabursa-pastoris
1674,11431758,2022-04-14 18:15:55,586543.93,219772.09,1049260,441600.0,Veronica filiformis,Biel/Bienne,5.0,ta98,,BE,2.0,436.8,12.0,2022-04-14 18:15:55,veronicafiliformis
1675,11431757,2022-04-14 18:16:22,586543.93,219772.09,1040160,359000.0,Rumex acetosella,Biel/Bienne,4.0,ta98,,BE,2.0,436.8,12.0,2022-04-14 18:16:22,rumexacetosella
1676,11431756,2022-04-14 18:28:00,586543.3,219766.7,1036090,325100.0,Potentilla cf. verna,Biel/Bienne,5.0,ta98,,BE,2.5,436.8,12.0,2022-04-14 18:28:00,potentillaverna
1677,11431755,2022-04-14 18:28:43,586539.48,219768.03,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta98,,BE,2.0,436.8,12.0,2022-04-14 18:28:43,ranunculusbulbosus
1678,11431754,2022-04-14 18:29:35,586541.73,219764.41,1041200,367600.0,Salvia pratensis,Biel/Bienne,4.0,ta98,,BE,2.5,436.8,12.0,2022-04-14 18:29:35,salviapratensis
1679,11431753,2022-04-14 18:31:15,586542.87,219753.93,1049100,440200.0,Veronica cf. agrestis,Biel/Bienne,5.0,ta98,,BE,2.0,436.8,12.0,2022-04-14 18:31:15,veronicaagrestis
1680,11431752,2022-04-14 18:31:52,586545.24,219750.08,1047630,427100.0,Trifolium repens,Biel/Bienne,4.0,,,BE,2.0,436.8,13.0,2022-04-14 18:31:52,trifoliumrepens
1681,11431751,2022-04-14 18:33:06,586549.29,219739.41,1041340,368650.0,Sanguisorba minor,Biel/Bienne,5.0,ta98,,BE,2.5,436.8,12.0,2022-04-14 18:33:06,sanguisorbaminor
1682,11431750,2022-04-14 18:34:08,586557.03,219722.57,1008990,79790.0,Cardamine pratensis,Biel/Bienne,5.0,ta98,,BE,2.0,438.5,11.0,2022-04-14 18:34:08,cardaminepratensis
1683,11431749,2022-04-14 18:38:27,586483.35,219751.46,1045400,407805.0,Stellaria media aggr.,Biel/Bienne,6.0,ta98,,BE,4.5,436.5,11.0,2022-04-14 18:38:27,stellariamedia
1684,11431748,2022-04-14 18:38:42,586483.35,219751.46,1008890,78900.0,Cardamine hirsuta,Biel/Bienne,6.0,ta98,,BE,4.0,436.5,11.0,2022-04-14 18:38:42,cardaminehirsuta
1685,11431747,2022-04-14 18:38:56,586482.37,219750.36,1070009,,Poaceae,Biel/Bienne,4.0,ta98,D,BE,3.5,436.5,16.0,2022-04-14 18:38:56,poaceae
1686,11431746,2022-04-14 18:43:25,586751.12,219946.42,1006490,59100.0,Bellis perennis,Biel/Bienne,5.0,ta99,,BE,3.0,440.2,14.0,2022-04-14 18:43:25,bellisperennis
1687,11431745,2022-04-14 18:43:55,586746.09,219955.36,1017800,156700.0,Erophila verna aggr.,Biel/Bienne,6.0,ta99,,BE,2.0,440.5,13.0,2022-04-14 18:43:55,erophilaverna
1688,11431744,2022-04-14 18:44:12,586738.64,219957.49,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,5.0,ta99,,BE,2.0,440.5,12.0,2022-04-14 18:44:12,taraxacumofficinale
1689,11431743,2022-04-14 18:44:57,586738.18,219956.46,1036090,325100.0,Potentilla verna,Biel/Bienne,5.0,ta99,,BE,2.0,440.5,12.0,2022-04-14 18:44:57,potentillaverna
1690,11431742,2022-04-14 18:45:11,586712.74,219977.32,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta99,,BE,2.0,440.4,12.0,2022-04-14 18:45:11,glechomahederacea
1691,11431741,2022-04-14 18:48:10,586735.66,219939.02,1049260,441600.0,Veronica filiformis,Biel/Bienne,5.0,ta99,,BE,2.5,440.2,13.0,2022-04-14 18:48:10,veronicafiliformis
1692,11431740,2022-04-14 18:49:47,586751.54,219934.26,1008720,77900.0,Capsella bursa-pastoris,Biel/Bienne,5.0,ta99,,BE,2.5,440.2,12.0,2022-04-14 18:49:47,capsellabursa-pastoris
1693,11431739,2022-04-14 18:50:09,586754.23,219936.84,1045400,407805.0,Stellaria media aggr.,Biel/Bienne,6.0,ta99,,BE,2.5,441.3,11.0,2022-04-14 18:50:09,stellariamedia
1694,11431738,2022-04-15 10:40:44,588841.44,217955.43,1020560,179300.0,Galium odoratum,Studen (BE),,petinesca,,BE,8.5,529.6,,2022-04-15 10:40:44,galiumodoratum
1695,11431737,2022-04-15 10:55:23,588838.36,217959.72,1036060,324700.0,Potentilla sterilis,Studen (BE),,petinesca,,BE,3.5,530.4,,2022-04-15 10:55:23,potentillasterilis
1696,11431736,2022-04-15 10:58:43,588842.23,217954.61,1050280,451700.0,Viola riviniana,Studen (BE),5.0,petinesca,,BE,3.0,530.4,,2022-04-15 10:58:43,violariviniana
1697,11431735,2022-04-15 11:04:20,588831.58,217909.74,1003770,33600.0,Anemone nemorosa,Studen (BE),5.0,petinesca,,BE,3.0,527.3,,2022-04-15 11:04:20,anemonenemorosa
1698,11431734,2022-04-15 11:04:33,588831.58,217909.74,1037550,338200.0,Ranunculus ficaria,Studen (BE),,petinesca,,BE,3.0,527.3,,2022-04-15 11:04:33,ranunculusficaria
1699,11431733,2022-04-15 11:04:58,588826.46,217894.75,1008990,79790.0,Cardamine pratensis,Studen (BE),,petinesca,,BE,3.5,524.4,,2022-04-15 11:04:58,cardaminepratensis
1700,11431732,2022-04-15 11:07:10,588816.75,217896.95,1049210,441400.0,Veronica chamaedrys,Studen (BE),,petinesca,,BE,3.5,529.7,,2022-04-15 11:07:10,veronicachamaedrys
1701,11431731,2022-04-15 11:08:06,588815.72,217894.74,1018170,159800.0,Euphorbia cyparissias,Studen (BE),,petinesca,,BE,3.0,529.7,,2022-04-15 11:08:06,euphorbiacyparissias
1702,11431730,2022-04-15 11:09:31,588819.56,217890.79,1001230,10400.0,Ajuga reptans,Studen (BE),,petinesca,,BE,3.5,529.7,,2022-04-15 11:09:31,ajugareptans
1703,11431729,2022-04-15 11:11:19,588817.48,217928.49,1022100,194000.0,Hedera helix,Studen (BE),,petinesca,,BE,3.5,530.8,,2022-04-15 11:11:19,hederahelix
1704,11431728,2022-04-15 11:11:52,588854.62,217967.39,1045999,,Taraxacum sp.,Studen (BE),,petinesca,,BE,3.0,525.7,,2022-04-15 11:11:52,taraxacum
1705,11431727,2022-04-15 11:18:20,588877.99,217965.33,1032070,287300.0,Oxalis acetosella,Studen (BE),,petinesca,,BE,2.5,520.7,,2022-04-15 11:18:20,oxalisacetosella
1706,11431726,2022-04-15 11:18:32,588874.38,217965.27,1048360,433400.0,Urtica dioica,Studen (BE),,petinesca,,BE,5.5,520.7,,2022-04-15 11:18:32,urticadioica
1707,11431725,2022-04-15 11:19:19,588874.38,217965.27,1050270,451600.0,Viola reichenbachiana,Studen (BE),,petinesca,,BE,4.5,520.7,,2022-04-15 11:19:19,violareichenbachiana
1708,11431724,2022-04-15 12:02:45,588106.63,218070.81,1008855,78700.0,Cardamine flexuosa aggr.,Aegerten,,jaissberg,,BE,2.5,495.4,,2022-04-15 12:02:45,cardamineflexuosa
1709,11431723,2022-04-15 16:57:26,585426.04,219901.17,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta122,,BE,3.5,433.5,12.0,2022-04-15 16:57:26,alliariapetiolata
1710,11431722,2022-04-15 16:58:37,585428.42,219905.66,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta122,,BE,2.5,433.9,12.0,2022-04-15 16:58:37,glechomahederacea
1711,11431721,2022-04-15 16:58:56,585428.42,219905.66,1036150,325500.0,Primula acaulis,Biel/Bienne,,ta122,,BE,2.5,433.9,13.0,2022-04-15 16:58:56,primulaacaulis
1712,11431720,2022-04-15 16:59:38,585424.09,219911.64,1040540,362800.0,Salix alba,Biel/Bienne,,ta122,,BE,2.5,433.6,12.0,2022-04-15 16:59:38,salixalba
1713,11431719,2022-04-15 17:00:32,585424.09,219911.64,1040670,363700.0,Salix caprea,Biel/Bienne,6.0,ta122,,BE,2.0,433.6,12.0,2022-04-15 17:00:32,salixcaprea
1714,11431718,2022-04-15 17:01:18,585424.6,219910.87,1038500,346500.0,Robinia pseudoacacia,Biel/Bienne,2.0,ta122,,BE,2.5,433.6,12.0,2022-04-15 17:01:18,robiniapseudoacacia
1715,11431717,2022-04-15 17:01:42,585423.09,219910.06,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,5.0,ta122,,BE,2.5,433.6,13.0,2022-04-15 17:01:42,taraxacumofficinale
1716,11431716,2022-04-15 17:02:11,585423.09,219910.06,1029610,265150.0,Muscari cf. armeniacum,Biel/Bienne,5.0,ta122,,BE,2.5,433.6,11.0,2022-04-15 17:02:11,muscariarmeniacum
1717,11431715,2022-04-15 17:02:49,585423.11,219911.59,1035310,317100.0,Populus alba,Biel/Bienne,2.0,ta122,,BE,2.5,433.6,13.0,2022-04-15 17:02:49,populusalba
1718,11431714,2022-04-15 17:03:29,585421.94,219914.65,1037550,338200.0,Ranunculus ficaria,Biel/Bienne,5.0,ta122,,BE,2.5,433.6,12.0,2022-04-15 17:03:29,ranunculusficaria
1719,11431713,2022-04-15 17:04:04,585421.94,219914.65,1037370,336595.0,Ranunculus acris,Biel/Bienne,4.0,ta122,,BE,2.0,433.6,12.0,2022-04-15 17:04:04,ranunculusacris
1720,11431712,2022-04-15 17:04:36,585424.09,219906.25,1003770,33600.0,Anemone nemorosa,Biel/Bienne,5.0,ta122,,BE,2.5,433.6,12.0,2022-04-15 17:04:36,anemonenemorosa
1721,11431711,2022-04-15 17:05:32,585414.49,219920.78,1013280,121100.0,Corydalis cava,Biel/Bienne,7.0,ta122,,BE,3.0,433.6,12.0,2022-04-15 17:05:32,corydaliscava
1722,11431710,2022-04-15 17:09:29,585422.44,219900.01,1070009,,Poaceae,Biel/Bienne,4.0,ta3,D,BE,3.0,433.5,15.0,2022-04-15 17:09:29,poaceae
1723,11431709,2022-04-15 17:13:16,585378.58,219894.86,1046080,413100.0,Taraxacum cf. officinale aggr.,Nidau,5.0,ta100,,BE,2.0,433.2,12.0,2022-04-15 17:13:16,taraxacumofficinale
1724,11431708,2022-04-15 17:14:11,585380.47,219895.26,1002520,22100.0,Alliaria petiolata,Nidau,4.0,ta100,,BE,2.5,433.2,12.0,2022-04-15 17:14:11,alliariapetiolata
1725,11431707,2022-04-15 17:14:28,585384.22,219900.36,1021690,190500.0,Glechoma hederacea,Nidau,5.0,ta100,,BE,3.0,433.2,12.0,2022-04-15 17:14:28,glechomahederacea
1726,11431706,2022-04-15 17:15:12,585398.41,219916.63,1025750,226500.0,Lamium purpureum,Nidau,5.0,ta100,,BE,2.5,433.3,11.0,2022-04-15 17:15:12,lamiumpurpureum
1727,11431705,2022-04-15 17:15:34,585397.78,219916.76,1045400,407805.0,Stellaria media aggr.,Nidau,6.0,ta100,,BE,2.0,433.3,11.0,2022-04-15 17:15:34,stellariamedia
1728,11431704,2022-04-15 17:16:06,585397.35,219914.36,1043530,390500.0,Senecio vulgaris,Nidau,5.0,ta100,,BE,2.5,433.3,11.0,2022-04-15 17:16:06,seneciovulgaris
1729,11431703,2022-04-15 17:16:18,585387.17,219899.15,1008720,77900.0,Capsella bursa-pastoris,Nidau,6.0,ta100,,BE,2.5,433.2,11.0,2022-04-15 17:16:18,capsellabursa-pastoris
1730,11431702,2022-04-15 17:16:50,585378.23,219896.58,1008890,78900.0,Cardamine hirsuta,Nidau,6.0,ta100,,BE,2.5,433.2,11.0,2022-04-15 17:16:50,cardaminehirsuta
1731,11431701,2022-04-15 18:00:10,585925.09,220763.94,1046080,413100.0,Taraxacum officinale aggr.,Biel/Bienne,5.0,ta101,,BE,2.5,437.6,13.0,2022-04-15 18:00:10,taraxacumofficinale
1732,11431700,2022-04-15 18:01:57,585915.44,220758.24,1040540,362800.0,Salix alba,Biel/Bienne,6.0,ta101,,BE,2.5,437.7,12.0,2022-04-15 18:01:57,salixalba
1733,11431699,2022-04-15 18:02:09,585915.23,220756.91,1028530,255300.0,Medicago lupulina,Biel/Bienne,5.0,ta101,,BE,2.0,437.7,12.0,2022-04-15 18:02:09,medicagolupulina
1734,11431698,2022-04-15 18:02:30,585915.23,220756.91,1047630,427100.0,Trifolium repens,Biel/Bienne,4.0,ta101,,BE,2.0,437.7,12.0,2022-04-15 18:02:30,trifoliumrepens
1735,11431697,2022-04-15 18:02:59,585913.55,220753.87,1027510,244410.0,Lotus corniculatus aggr.,Biel/Bienne,4.0,ta101,,BE,2.0,437.7,12.0,2022-04-15 18:02:59,lotuscorniculatus
1736,11431696,2022-04-15 18:03:22,585912.41,220738.72,1048220,432000.0,Tussilago farfara,Biel/Bienne,7.0,ta101,,BE,2.0,437.7,13.0,2022-04-15 18:03:22,tussilagofarfara
1737,11431695,2022-04-15 18:05:08,585905.76,220731.75,1049820,446995.0,Vicia sativa,Biel/Bienne,4.0,ta101,,BE,2.0,437.7,12.0,2022-04-15 18:05:08,viciasativa
1738,11431694,2022-04-15 18:06:41,585911.41,220734.91,1049380,442700.0,Veronica cf. persica,Biel/Bienne,4.0,ta101,,BE,2.5,437.7,12.0,2022-04-15 18:06:41,veronicapersica
1739,11431693,2022-04-15 18:07:19,585924.94,220736.45,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,ta101,,BE,2.5,437.6,12.0,2022-04-15 18:07:19,glechomahederacea
1740,11431692,2022-04-15 18:07:48,585924.94,220736.45,1001230,10400.0,Ajuga reptans,Biel/Bienne,5.0,ta101,,BE,2.0,437.6,11.0,2022-04-15 18:07:48,ajugareptans
1741,11431691,2022-04-15 18:08:30,585941.07,220736.91,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta101,,BE,2.0,437.6,12.0,2022-04-15 18:08:30,ranunculusbulbosus
1742,11431690,2022-04-15 18:10:48,585919.77,220721.72,1041340,368650.0,Sanguisorba minor,Biel/Bienne,4.0,ta101,,BE,2.5,438.1,12.0,2022-04-15 18:10:48,sanguisorbaminor
1743,11431689,2022-04-15 18:11:58,585948.85,220743.48,1011390,103595.0,Cerastium cf. fontanum,Biel/Bienne,6.0,ta101,,BE,3.0,437.6,12.0,2022-04-15 18:11:58,cerastiumfontanum
1744,11431688,2022-04-15 18:12:16,585941.85,220750.86,1047520,426000.0,Trifolium cf. medium,Biel/Bienne,4.0,ta101,,BE,2.0,437.6,12.0,2022-04-15 18:12:16,trifoliummedium
1745,11431687,2022-04-15 18:14:03,585895.12,220703.86,1030010,268700.0,Narcissus cf. poëticus,Biel/Bienne,5.0,ta101,,BE,2.0,437.8,11.0,2022-04-15 18:14:03,narcissuspoëticus
1746,11431686,2022-04-15 18:17:41,585895.12,220703.86,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,ta101,,BE,2.0,437.8,12.0,2022-04-15 18:17:41,alliariapetiolata
1747,11431685,2022-04-16 08:05:38,585978.98,219912.84,1037550,338200.0,Ranunculus ficaria,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.0,436.9,12.0,2022-04-16 08:05:38,ranunculusficaria
1748,11431684,2022-04-16 08:06:15,585974.12,219906.65,1049290,441900.0,Veronica hederifolia,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.5,436.9,12.0,2022-04-16 08:06:15,veronicahederifolia
1749,11431683,2022-04-16 08:06:55,585968.3,219903.26,1028200,252300.0,Mahonia aquifolium,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.5,437.4,12.0,2022-04-16 08:06:55,mahoniaaquifolium
1750,11431682,2022-04-16 08:07:10,585965.67,219904.41,1002520,22100.0,Alliaria petiolata,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.0,437.4,12.0,2022-04-16 08:07:10,alliariapetiolata
1751,11431681,2022-04-16 08:07:55,585962.43,219902.07,1008890,78900.0,Cardamine hirsuta,Biel/Bienne,6.0,muehlefeldweg-berm-1,,BE,3.0,437.4,12.0,2022-04-16 08:07:55,cardaminehirsuta
1752,11431680,2022-04-16 08:08:15,585955.8,219902.24,1045999,,Taraxacum sp.,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.5,437.4,12.0,2022-04-16 08:08:15,taraxacum
1753,11431679,2022-04-16 08:08:44,585949.35,219902.02,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.0,437.4,12.0,2022-04-16 08:08:44,ranunculusbulbosus
1754,11431678,2022-04-16 08:09:04,585950.17,219903.2,1001230,10400.0,Ajuga reptans,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,3.5,437.4,12.0,2022-04-16 08:09:04,ajugareptans
1755,11431677,2022-04-16 08:10:11,585945.42,219905.47,1036590,329400.0,Prunus laurocerasus,Biel/Bienne,4.0,muehlefeldweg-berm-1,,BE,3.0,437.8,12.0,2022-04-16 08:10:11,prunuslaurocerasus
1756,11431676,2022-04-16 08:10:35,585937.38,219905.44,1006490,59100.0,Bellis perennis,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,2.5,437.8,12.0,2022-04-16 08:10:35,bellisperennis
1757,11431675,2022-04-16 08:10:51,585937.28,219904.01,1021690,190500.0,Glechoma hederacea,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,2.5,437.8,12.0,2022-04-16 08:10:51,glechomahederacea
1758,11431674,2022-04-16 08:11:39,585940.38,219901.89,1049860,447400.0,Vicia sepium,Biel/Bienne,5.0,muehlefeldweg-berm-1,,BE,2.5,437.8,12.0,2022-04-16 08:11:39,viciasepium
1759,11431673,2022-04-16 08:11:54,585940.38,219901.89,1048360,433400.0,Urtica dioica,Biel/Bienne,2.0,muehlefeldweg-berm-1,,BE,3.0,437.8,13.0,2022-04-16 08:11:54,urticadioica
1760,11431672,2022-04-16 08:12:26,585939.67,219903.27,1039129,,Rubus sp.,Biel/Bienne,2.0,muehlefeldweg-berm-1,,BE,2.5,437.8,12.0,2022-04-16 08:12:26,rubus
1761,11431671,2022-04-16 08:15:37,585921.27,219904.21,1040290,360400.0,Rumex obtusifolius,Biel/Bienne,4.0,ta135,,BE,2.5,438.4,12.0,2022-04-16 08:15:37,rumexobtusifolius
1762,11431670,2022-04-16 08:16:08,585921.27,219904.21,1049290,441900.0,Veronica hederifolia,Biel/Bienne,5.0,ta135,,BE,2.0,438.4,13.0,2022-04-16 08:16:08,veronicahederifolia
1763,11431669,2022-04-16 08:17:02,585923.13,219906.96,1040160,359000.0,Rumex acetosella,Biel/Bienne,5.0,ta135,,BE,2.5,437.8,12.0,2022-04-16 08:17:02,rumexacetosella
1764,11431668,2022-04-16 08:17:28,585924.07,219906.93,1037510,337700.0,Ranunculus bulbosus,Biel/Bienne,5.0,ta135,,BE,2.0,437.8,12.0,2022-04-16 08:17:28,ranunculusbulbosus
1765,11431667,2022-04-16 08:18:00,585920.04,219906.77,1039129,,Rubus sp.,Biel/Bienne,2.0,ta135,,BE,2.5,438.4,12.0,2022-04-16 08:18:00,rubus
1766,11431666,2022-04-16 08:18:50,585920.07,219904.19,1021370,187700.0,Geranium molle,Biel/Bienne,5.0,ta135,,BE,2.0,438.4,12.0,2022-04-16 08:18:50,geraniummolle
1767,11431665,2022-04-16 08:19:32,585904.03,219903.98,1016920,150600.0,Equisetum arvense,Biel/Bienne,6.0,ta135,,BE,2.5,438.4,12.0,2022-04-16 08:19:32,equisetumarvense
1768,11431664,2022-04-16 08:19:58,585867.2,219901.92,1046080,413100.0,Taraxacum cf. officinale aggr.,Biel/Bienne,6.0,ta135,,BE,2.0,438.5,12.0,2022-04-16 08:19:58,taraxacumofficinale
1769,11431663,2022-04-16 08:21:01,585861.4,219902.52,1037550,338200.0,Ranunculus ficaria,Biel/Bienne,6.0,ta135,,BE,2.5,438.5,11.0,2022-04-16 08:21:01,ranunculusficaria
1770,11431662,2022-04-16 08:22:59,585828.73,219900.16,1009120,81100.0,Cardaria draba,Biel/Bienne,4.0,ta135,,BE,2.5,439.9,13.0,2022-04-16 08:22:59,cardariadraba
1771,11431661,2022-04-16 08:23:44,585826.85,219901.27,1070009,,Poaceae,Biel/Bienne,5.0,ta135,D,BE,6.0,439.9,16.0,2022-04-16 08:23:44,poaceae
1772,11431660,2022-04-16 08:26:49,585807.41,219896.8,1070009,,Poaceae,Biel/Bienne,5.0,ta136,D,BE,2.0,440.0,16.0,2022-04-16 08:26:49,poaceae
1773,11431659,2022-04-16 08:27:44,585817.42,219898.04,1048775,437550.0,Valerianella locusta aggr.,Biel/Bienne,5.0,ta136,,BE,2.0,440.0,11.0,2022-04-16 08:27:44,valerianellalocusta
1774,11431658,2022-04-16 08:28:03,585818.84,219899.08,1047160,422600.0,Tragopogon cf. dubius,Biel/Bienne,4.0,ta136,,BE,2.5,440.0,12.0,2022-04-16 08:28:03,tragopogondubius
